"Date","Open","High","Low","Close"
"1/2/2019 18:00","3847.86","3851.99","3830.02","3849.54"
"1/2/2019 19:00","3849.54","3849.55","3822.01","3844.52"
"1/2/2019 20:00","3844.52","3876.51","3839.83","3876.51"
"1/2/2019 21:00","3876.51","3899.99","3860.78","3885.41"
"1/2/2019 22:00","3885.41","3900","3873.98","3893.95"
"1/2/2019 23:00","3893.95","3911.99","3883.05","3890.45"
"1/3/2019 0:00","3890.45","3894.17","3867.01","3867.02"
"1/3/2019 1:00","3867.02","3873.26","3850.06","3866.03"
"1/3/2019 2:00","3866.03","3873.11","3865","3865.02"
"1/3/2019 3:00","3865.02","3874.46","3865","3871.75"
"1/3/2019 4:00","3871.75","3878.72","3860.92","3860.94"
"1/3/2019 5:00","3860.94","3864.96","3829.63","3850"
"1/3/2019 6:00","3850","3850","3837.01","3843.73"
"1/3/2019 7:00","3843.73","3856.73","3843.73","3846.45"
"1/3/2019 8:00","3846.45","3848.74","3827.94","3830.39"
"1/3/2019 9:00","3830.39","3835.88","3810.35","3832.3"
"1/3/2019 10:00","3832.3","3841.61","3830.93","3834.69"
"1/3/2019 11:00","3834.69","3837","3823.35","3833.08"
"1/3/2019 12:00","3833.08","3850","3828.62","3847.25"
"1/3/2019 13:00","3847.25","3850","3838.51","3846.77"
"1/3/2019 14:00","3846.77","3846.77","3830.01","3836.48"
"1/3/2019 15:00","3836.48","3848.97","3827.94","3840.37"
"1/3/2019 16:00","3840.37","3840.37","3760.1","3769.61"
"1/3/2019 17:00","3769.61","3787.11","3762.89","3778.55"
"1/3/2019 18:00","3778.55","3783.21","3767.72","3781.37"
"1/3/2019 19:00","3781.37","3787.32","3770","3776.38"
"1/3/2019 20:00","3776.38","3800","3776.38","3799.86"
"1/3/2019 21:00","3799.86","3806.99","3792.02","3796.39"
"1/3/2019 22:00","3796.39","3799","3779.21","3796.35"
"1/3/2019 23:00","3796.35","3796.35","3781.6","3786.91"
"1/4/2019 0:00","3786.91","3786.91","3755","3765.05"
"1/4/2019 1:00","3765.05","3792.7","3765.05","3783"
"1/4/2019 2:00","3783","3783.65","3775.01","3777"
"1/4/2019 3:00","3777","3806.91","3774.78","3796.54"
"1/4/2019 4:00","3796.54","3813","3777.68","3793.01"
"1/4/2019 5:00","3793.01","3802.77","3785.85","3794.24"
"1/4/2019 6:00","3794.24","3813.27","3794.24","3802.59"
"1/4/2019 7:00","3802.59","3820.01","3797.77","3804.65"
"1/4/2019 8:00","3804.65","3819.6","3794.24","3794.24"
"1/4/2019 9:00","3794.24","3795.52","3778.07","3783.83"
"1/4/2019 10:00","3783.83","3795.13","3779.39","3795.13"
"1/4/2019 11:00","3795.13","3800.78","3780","3780"
"1/4/2019 12:00","3780","3793.68","3761.05","3785.4"
"1/4/2019 13:00","3785.4","3785.4","3774.1","3775.57"
"1/4/2019 14:00","3775.57","3782.68","3732.15","3749.62"
"1/4/2019 15:00","3749.62","3753.18","3737.14","3750.95"
"1/4/2019 16:00","3750.95","3772.09","3743.9","3769.05"
"1/4/2019 17:00","3769.05","3776.82","3763","3772.55"
"1/4/2019 18:00","3772.55","3772.63","3753.6","3753.6"
"1/4/2019 19:00","3753.6","3769.77","3753.6","3766.61"
"1/4/2019 20:00","3766.61","3809.98","3756.07","3788.54"
"1/4/2019 21:00","3788.54","3850.3","3786.39","3835.65"
"1/4/2019 22:00","3835.65","3843.99","3812.55","3828.18"
"1/4/2019 23:00","3828.18","3833","3821.43","3821.47"
"1/5/2019 0:00","3821.47","3821.47","3815.89","3820.19"
"1/5/2019 1:00","3820.19","3857","3820.19","3849.31"
"1/5/2019 2:00","3849.31","3856.08","3839.01","3841.57"
"1/5/2019 3:00","3841.57","3849.2","3827.79","3841.42"
"1/5/2019 4:00","3841.42","3850.93","3832.44","3839.57"
"1/5/2019 5:00","3839.57","3859.5","3839.57","3858.72"
"1/5/2019 6:00","3858.72","3858.72","3816.31","3829.47"
"1/5/2019 7:00","3829.47","3833.91","3812.3","3815.14"
"1/5/2019 8:00","3815.14","3831.78","3812.3","3831.78"
"1/5/2019 9:00","3831.78","3831.78","3822.49","3828.82"
"1/5/2019 10:00","3828.82","3828.82","3811.64","3826.9"
"1/5/2019 11:00","3826.9","3843.66","3826.08","3835.13"
"1/5/2019 12:00","3835.13","3843.74","3835.13","3837.57"
"1/5/2019 13:00","3837.57","3838","3822.8","3826.58"
"1/5/2019 14:00","3826.58","3831.1","3820","3827.38"
"1/5/2019 15:00","3827.38","3849.49","3825.08","3825.08"
"1/5/2019 16:00","3825.08","3840.23","3820.01","3834.21"
"1/5/2019 17:00","3834.21","3840.64","3827.94","3832.68"
"1/5/2019 18:00","3832.68","3844.63","3826.72","3842.21"
"1/5/2019 19:00","3842.21","3849.8","3832.66","3845.95"
"1/5/2019 20:00","3845.95","3845.95","3830.01","3835.01"
"1/5/2019 21:00","3835.01","3840.34","3835","3837.99"
"1/5/2019 22:00","3837.99","3838.39","3780","3802.13"
"1/5/2019 23:00","3802.13","3802.13","3789.31","3797.41"
"1/6/2019 0:00","3797.41","3810.94","3791.02","3808.93"
"1/6/2019 1:00","3808.93","3808.93","3780.74","3786.11"
"1/6/2019 2:00","3786.11","3795.56","3756.79","3794.55"
"1/6/2019 3:00","3794.55","3801.9","3789.11","3797.24"
"1/6/2019 4:00","3797.24","3798.64","3793.44","3795.95"
"1/6/2019 5:00","3795.95","3808.05","3793.85","3798.12"
"1/6/2019 6:00","3798.12","3803.42","3795.15","3797.79"
"1/6/2019 7:00","3797.79","3799.1","3783.19","3791.84"
"1/6/2019 8:00","3791.84","3797.66","3786.95","3797.66"
"1/6/2019 9:00","3797.66","3803.11","3795.76","3800.01"
"1/6/2019 10:00","3800.01","3832.56","3797.99","3818.19"
"1/6/2019 11:00","3818.19","3835.99","3818.19","3827.82"
"1/6/2019 12:00","3827.82","3833.68","3809.62","3813.48"
"1/6/2019 13:00","3813.48","3824.55","3811.65","3819.32"
"1/6/2019 14:00","3819.32","3825.38","3811.49","3823.24"
"1/6/2019 15:00","3823.24","3841.54","3822.5","3826.77"
"1/6/2019 16:00","3826.77","3835.51","3825.25","3835.13"
"1/6/2019 17:00","3835.13","4077.84","3831.88","4063.85"
"1/6/2019 18:00","4063.85","4079.04","4038.11","4050.99"
"1/6/2019 19:00","4050.99","4061.27","4049.25","4053.04"
"1/6/2019 20:00","4053.04","4060.02","4032.57","4035.14"
"1/6/2019 21:00","4035.14","4040.91","4027.97","4032.74"
"1/6/2019 22:00","4032.74","4044.24","4025","4030"
"1/6/2019 23:00","4030","4065.43","4029.24","4041.01"
"1/7/2019 0:00","4041.01","4069.96","4041.01","4053.92"
"1/7/2019 1:00","4053.92","4053.92","4025.01","4034.54"
"1/7/2019 2:00","4034.54","4035.41","4017.34","4027.76"
"1/7/2019 3:00","4027.76","4038.51","4026.36","4034.17"
"1/7/2019 4:00","4034.17","4040.49","4024.14","4027.79"
"1/7/2019 5:00","4027.79","4037","4021.41","4037"
"1/7/2019 6:00","4037","4040.49","4027.93","4030.12"
"1/7/2019 7:00","4030.12","4039.52","4027.63","4036.51"
"1/7/2019 8:00","4036.51","4050","4032.94","4044.67"
"1/7/2019 9:00","4044.67","4046.93","3968.45","3997.5"
"1/7/2019 10:00","3997.5","4047.37","3995.15","4004.79"
"1/7/2019 11:00","4004.79","4017.55","4003.29","4017.55"
"1/7/2019 12:00","4017.55","4021.5","3995.91","3995.91"
"1/7/2019 13:00","3995.91","4022.11","3995.91","4022.09"
"1/7/2019 14:00","4022.09","4037.02","4015.49","4025.55"
"1/7/2019 15:00","4025.55","4032.51","4006","4011.11"
"1/7/2019 16:00","4011.11","4024.69","4007.38","4020.25"
"1/7/2019 17:00","4020.25","4024.98","3977.36","4015.01"
"1/7/2019 18:00","4015.01","4029.99","4013.37","4014.94"
"1/7/2019 19:00","4014.94","4025.02","4013.6","4025.02"
"1/7/2019 20:00","4025.02","4026.08","4000.01","4005.74"
"1/7/2019 21:00","4005.74","4016.01","4005","4005.01"
"1/7/2019 22:00","4005.01","4005.84","3991","4002.89"
"1/7/2019 23:00","4002.89","4007.47","3986.48","4007.47"
"1/8/2019 0:00","4007.47","4020.37","4006.43","4013.66"
"1/8/2019 1:00","4013.66","4013.67","3993.65","3998.88"
"1/8/2019 2:00","3998.88","4001","3950","3982.73"
"1/8/2019 3:00","3982.73","3989.73","3977.75","3980.8"
"1/8/2019 4:00","3980.8","3985.22","3975.06","3982.42"
"1/8/2019 5:00","3982.42","3982.42","3972.63","3975.32"
"1/8/2019 6:00","3975.32","3988.21","3967.39","3988.21"
"1/8/2019 7:00","3988.21","3993.17","3977.74","3978.81"
"1/8/2019 8:00","3978.81","4011.76","3978.31","3998.5"
"1/8/2019 9:00","3998.5","4007.06","3990","4002.49"
"1/8/2019 10:00","4002.49","4008.94","3993.6","4008.94"
"1/8/2019 11:00","4008.94","4049.99","3993.3","4031.94"
"1/8/2019 12:00","4031.94","4036.66","4020.77","4025.01"
"1/8/2019 13:00","4025.01","4068.51","4025.01","4063.54"
"1/8/2019 14:00","4063.54","4063.54","4050.23","4053.28"
"1/8/2019 15:00","4053.28","4112.12","4014.25","4033.52"
"1/8/2019 16:00","4033.52","4043.78","3984.84","4006.94"
"1/8/2019 17:00","4006.94","4019.99","4004.57","4005.01"
"1/8/2019 18:00","4005.01","4012.17","3991.18","4006.55"
"1/8/2019 19:00","4006.55","4019.69","3998.1","4015.01"
"1/8/2019 20:00","4015.01","4020.07","4002.34","4005.01"
"1/8/2019 21:00","4005.01","4012.48","3998.63","3999.16"
"1/8/2019 22:00","3999.16","3999.16","3990","3999.16"
"1/8/2019 23:00","3999.16","4005","3987.06","3992.24"
"1/9/2019 0:00","3992.24","4002.5","3964.92","3990.91"
"1/9/2019 1:00","3990.91","4028.33","3980.82","4016.23"
"1/9/2019 2:00","4016.23","4028.56","4015.82","4016.65"
"1/9/2019 3:00","4016.65","4031.52","4016.64","4019.51"
"1/9/2019 4:00","4019.51","4036.47","4019.01","4027.44"
"1/9/2019 5:00","4027.44","4028.87","4017.52","4018.5"
"1/9/2019 6:00","4018.5","4019.4","4008.5","4016.84"
"1/9/2019 7:00","4016.84","4024.87","4013.94","4018.34"
"1/9/2019 8:00","4018.34","4021.45","4003.91","4015.95"
"1/9/2019 9:00","4015.95","4026.87","4012.51","4013.45"
"1/9/2019 10:00","4013.45","4021.48","4009.68","4013.69"
"1/9/2019 11:00","4013.69","4044.82","4013.07","4025.49"
"1/9/2019 12:00","4025.49","4029.6","3980.1","4015.57"
"1/9/2019 13:00","4015.57","4015.57","3990.99","4004.14"
"1/9/2019 14:00","4004.14","4007.37","3975.01","3989.5"
"1/9/2019 15:00","3989.5","4003.64","3981.44","3990"
"1/9/2019 16:00","3990","4009.68","3990","3997.91"
"1/9/2019 17:00","3997.91","4002.65","3990","4002"
"1/9/2019 18:00","4002","4012.39","4000.4","4008.01"
"1/9/2019 19:00","4008.01","4013.68","4004.29","4012.52"
"1/9/2019 20:00","4012.52","4014.01","3999.99","4009.54"
"1/9/2019 21:00","4009.54","4027.02","3995.02","4003.96"
"1/9/2019 22:00","4003.96","4017.48","4000","4011.07"
"1/9/2019 23:00","4011.07","4013.77","3999.01","4000.67"
"1/10/2019 0:00","4000.67","4020","4000.67","4020"
"1/10/2019 1:00","4020","4029.99","4018.98","4021"
"1/10/2019 2:00","4021","4021","4011.52","4017.36"
"1/10/2019 3:00","4017.36","4023.43","4012.2","4013"
"1/10/2019 4:00","4013","4025.5","4013","4025.5"
"1/10/2019 5:00","4025.5","4034.61","4020.1","4027.37"
"1/10/2019 6:00","4027.37","4028.13","3756.8","3813.62"
"1/10/2019 7:00","3813.62","3814.81","3786.3","3804.04"
"1/10/2019 8:00","3804.04","3805.84","3780.21","3789.96"
"1/10/2019 9:00","3789.96","3791.32","3763.67","3781.11"
"1/10/2019 10:00","3781.11","3791.24","3775","3775.85"
"1/10/2019 11:00","3775.85","3790.5","3772.24","3790"
"1/10/2019 12:00","3790","3794.68","3775.01","3781.38"
"1/10/2019 13:00","3781.38","3786.9","3766.41","3778.39"
"1/10/2019 14:00","3778.39","3783.51","3771.01","3780.02"
"1/10/2019 15:00","3780.02","3795","3775.22","3781.46"
"1/10/2019 16:00","3781.46","3781.46","3566","3620.01"
"1/10/2019 17:00","3620.01","3621.7","3600.95","3610"
"1/10/2019 18:00","3610","3615","3600","3610.94"
"1/10/2019 19:00","3610.94","3639.98","3583.28","3638.21"
"1/10/2019 20:00","3638.21","3649.95","3626.19","3626.97"
"1/10/2019 21:00","3626.97","3636.42","3620.8","3631.63"
"1/10/2019 22:00","3631.63","3631.63","3613.56","3626.36"
"1/10/2019 23:00","3626.36","3636.71","3622.72","3626.76"
"1/11/2019 0:00","3626.76","3656.85","3608","3638.76"
"1/11/2019 1:00","3638.76","3651.07","3630.01","3633.1"
"1/11/2019 2:00","3633.1","3638.91","3620.1","3620.1"
"1/11/2019 3:00","3620.1","3624.99","3616.94","3620.94"
"1/11/2019 4:00","3620.94","3620.94","3589.3","3608.93"
"1/11/2019 5:00","3608.93","3620","3606.15","3614.63"
"1/11/2019 6:00","3614.63","3632.05","3612.98","3624.33"
"1/11/2019 7:00","3624.33","3640","3619.34","3640"
"1/11/2019 8:00","3640","3674.5","3637.12","3642.18"
"1/11/2019 9:00","3642.18","3653.07","3634.29","3634.29"
"1/11/2019 10:00","3634.29","3640.88","3611.87","3629.48"
"1/11/2019 11:00","3629.48","3639.98","3629.48","3639.98"
"1/11/2019 12:00","3639.98","3639.98","3617.95","3633.76"
"1/11/2019 13:00","3633.76","3636.97","3619.96","3619.96"
"1/11/2019 14:00","3619.96","3658","3615.58","3643.67"
"1/11/2019 15:00","3643.67","3653.15","3636.55","3636.55"
"1/11/2019 16:00","3636.55","3666.34","3636.5","3644.37"
"1/11/2019 17:00","3644.37","3658.1","3643.68","3652.26"
"1/11/2019 18:00","3652.26","3659.06","3645","3653.17"
"1/11/2019 19:00","3653.17","3656.1","3651.45","3653.37"
"1/11/2019 20:00","3653.37","3666","3651.99","3655.11"
"1/11/2019 21:00","3655.11","3695","3644.39","3649.89"
"1/11/2019 22:00","3649.89","3653.42","3612.93","3620.21"
"1/11/2019 23:00","3620.21","3650","3577.01","3637.28"
"1/12/2019 0:00","3637.28","3650","3626.82","3635.24"
"1/12/2019 1:00","3635.24","3639.57","3623.37","3631.69"
"1/12/2019 2:00","3631.69","3636.92","3626.52","3636.71"
"1/12/2019 3:00","3636.71","3641.98","3634.55","3641.07"
"1/12/2019 4:00","3641.07","3641.07","3629.99","3629.99"
"1/12/2019 5:00","3629.99","3636.82","3629.99","3636.81"
"1/12/2019 6:00","3636.81","3636.82","3615.26","3621.62"
"1/12/2019 7:00","3621.62","3626.39","3616.98","3625.82"
"1/12/2019 8:00","3625.82","3625.82","3617.14","3618.12"
"1/12/2019 9:00","3618.12","3621.8","3602.38","3620.81"
"1/12/2019 10:00","3620.81","3624.3","3615.19","3615.19"
"1/12/2019 11:00","3615.19","3620.8","3611.19","3617.76"
"1/12/2019 12:00","3617.76","3648.3","3561.5","3621.53"
"1/12/2019 13:00","3621.53","3626.13","3612.01","3624.25"
"1/12/2019 14:00","3624.25","3628.62","3622.15","3628.62"
"1/12/2019 15:00","3628.62","3628.62","3628.62","3628.62"
"1/12/2019 16:00","3628.63","3628.63","3628.63","3628.63"
"1/12/2019 17:00","3628.63","3648","3628.63","3648"
"1/12/2019 18:00","3648","3648","3629.7","3629.73"
"1/12/2019 19:00","3629.73","3636.53","3625.95","3630"
"1/12/2019 20:00","3630","3634.61","3621.51","3633.07"
"1/12/2019 21:00","3633.07","3639.14","3627.84","3629.17"
"1/12/2019 22:00","3629.17","3649","3617.08","3624.56"
"1/12/2019 23:00","3624.56","3625.52","3600.02","3618.82"
"1/13/2019 0:00","3618.82","3619.57","3605.31","3607.69"
"1/13/2019 1:00","3607.69","3610.01","3591.72","3602.13"
"1/13/2019 2:00","3602.13","3619.31","3602.13","3619.31"
"1/13/2019 3:00","3619.31","3625.52","3618.59","3624.83"
"1/13/2019 4:00","3624.83","3627.51","3616","3617.15"
"1/13/2019 5:00","3617.15","3622.31","3615","3615.56"
"1/13/2019 6:00","3615.56","3616.64","3606.52","3610.91"
"1/13/2019 7:00","3610.91","3612.91","3604.99","3612.9"
"1/13/2019 8:00","3612.9","3617.72","3608.7","3609.73"
"1/13/2019 9:00","3609.73","3617.98","3604.99","3617.24"
"1/13/2019 10:00","3617.24","3617.83","3610.71","3616.95"
"1/13/2019 11:00","3616.95","3617.67","3611.29","3614.82"
"1/13/2019 12:00","3614.82","3644.54","3590.01","3619.7"
"1/13/2019 13:00","3619.7","3623.11","3614.73","3622.12"
"1/13/2019 14:00","3622.12","3622.12","3610.01","3614.42"
"1/13/2019 15:00","3614.42","3614.42","3605.06","3613.09"
"1/13/2019 16:00","3613.09","3613.09","3500","3506.72"
"1/13/2019 17:00","3506.72","3524.25","3484.33","3515.56"
"1/13/2019 18:00","3515.56","3522.33","3503.1","3505.26"
"1/13/2019 19:00","3505.26","3514.25","3502.82","3507.75"
"1/13/2019 20:00","3507.75","3509.93","3498.6","3498.65"
"1/13/2019 21:00","3498.65","3535.68","3487.89","3519.76"
"1/13/2019 22:00","3519.76","3520.42","3504.4","3504.52"
"1/13/2019 23:00","3504.52","3514.08","3490.75","3514.08"
"1/14/2019 0:00","3514.08","3519.65","3506.84","3514.99"
"1/14/2019 1:00","3514.99","3525.13","3513.52","3520.24"
"1/14/2019 2:00","3520.24","3526.74","3519.14","3521.73"
"1/14/2019 3:00","3521.73","3522.39","3519.22","3520.25"
"1/14/2019 4:00","3520.25","3530.93","3520.24","3529.33"
"1/14/2019 5:00","3529.33","3540","3528.4","3533.22"
"1/14/2019 6:00","3533.22","3545.33","3533.22","3542"
"1/14/2019 7:00","3542","3548.43","3536.57","3536.58"
"1/14/2019 8:00","3536.58","3539.61","3533.22","3534.81"
"1/14/2019 9:00","3534.81","3542.68","3533.39","3535"
"1/14/2019 10:00","3535","3565","3528.51","3530"
"1/14/2019 11:00","3530","3534","3525.11","3527.06"
"1/14/2019 12:00","3527.06","3546.43","3526.84","3541.58"
"1/14/2019 13:00","3541.58","3552","3536.06","3536.06"
"1/14/2019 14:00","3536.06","3540.18","3529.02","3538.08"
"1/14/2019 15:00","3538.08","3688.72","3537.61","3669.66"
"1/14/2019 16:00","3669.66","3704.71","3658.26","3660.71"
"1/14/2019 17:00","3660.71","3675.48","3660.28","3673.72"
"1/14/2019 18:00","3673.72","3690.34","3669.02","3674.65"
"1/14/2019 19:00","3674.65","3684.04","3673.12","3681.28"
"1/14/2019 20:00","3681.28","3713.16","3666.67","3672.74"
"1/14/2019 21:00","3672.74","3678.6","3643.02","3666.47"
"1/14/2019 22:00","3666.47","3671.08","3655.32","3662.09"
"1/14/2019 23:00","3662.09","3675.42","3660.93","3662.89"
"1/15/2019 0:00","3662.89","3677.14","3662.89","3671"
"1/15/2019 1:00","3671","3682.59","3670.35","3672.28"
"1/15/2019 2:00","3672.28","3674.39","3669.84","3671.12"
"1/15/2019 3:00","3671.12","3674.95","3665","3669.3"
"1/15/2019 4:00","3669.3","3670.84","3665","3666.28"
"1/15/2019 5:00","3666.28","3669.34","3660","3661.53"
"1/15/2019 6:00","3661.53","3662.8","3655.18","3655.33"
"1/15/2019 7:00","3655.33","3667.27","3655.33","3667.27"
"1/15/2019 8:00","3667.27","3667.51","3656.21","3662.66"
"1/15/2019 9:00","3662.66","3662.67","3624.77","3640"
"1/15/2019 10:00","3640","3646","3632.19","3646"
"1/15/2019 11:00","3646","3649.99","3644.4","3647.01"
"1/15/2019 12:00","3647.01","3647.44","3630.12","3637.42"
"1/15/2019 13:00","3637.42","3669.32","3635.54","3659.23"
"1/15/2019 14:00","3659.23","3659.23","3650","3656"
"1/15/2019 15:00","3656","3668.83","3608.52","3637.496667"
"1/15/2019 16:00","3637.496667","3640.46","3625.1","3631.92"
"1/15/2019 17:00","3631.92","3635.42","3625.36","3634.98"
"1/15/2019 18:00","3634.98","3635.45","3626.49","3631.34"
"1/15/2019 19:00","3631.34","3634.34","3621.29","3632.44"
"1/15/2019 20:00","3632.44","3634.85","3541","3569.13"
"1/15/2019 21:00","3569.13","3575.51","3564.62","3567.26"
"1/15/2019 22:00","3567.26","3581.09","3567.26","3574.27"
"1/15/2019 23:00","3574.27","3590.1","3573.47","3582.09"
"1/16/2019 0:00","3582.09","3584.99","3571.47","3584.99"
"1/16/2019 1:00","3584.99","3594","3582.89","3591.39"
"1/16/2019 2:00","3591.39","3591.39","3580.13","3585.83"
"1/16/2019 3:00","3585.83","3594.79","3584.27","3594.78"
"1/16/2019 4:00","3594.78","3609.49","3594.78","3596.4"
"1/16/2019 5:00","3596.4","3605.55","3592.32","3602.18"
"1/16/2019 6:00","3602.18","3603.41","3588.52","3592.86"
"1/16/2019 7:00","3592.86","3594.59","3576.38","3577.92"
"1/16/2019 8:00","3577.92","3624.18","3577.33","3607.69"
"1/16/2019 9:00","3607.69","3628.99","3607","3607"
"1/16/2019 10:00","3607","3620.89","3605.71","3613.43"
"1/16/2019 11:00","3613.43","3619.99","3609.7","3612.23"
"1/16/2019 12:00","3612.23","3663.58","3612.23","3631.51"
"1/16/2019 13:00","3631.51","3639.91","3597.08","3614.32"
"1/16/2019 14:00","3614.32","3629.65","3612.02","3618.99"
"1/16/2019 15:00","3618.99","3634.82","3601.74","3612.85"
"1/16/2019 16:00","3612.85","3616.19","3580","3604.14"
"1/16/2019 17:00","3604.14","3608.44","3599.28","3607.67"
"1/16/2019 18:00","3607.67","3626.29","3595","3609.91"
"1/16/2019 19:00","3609.91","3609.91","3581.94","3595.79"
"1/16/2019 20:00","3595.79","3597.23","3577.75","3590.52"
"1/16/2019 21:00","3590.52","3626.2","3590.52","3604.86"
"1/16/2019 22:00","3604.86","3604.86","3595","3595"
"1/16/2019 23:00","3595","3615.9","3595","3607.15"
"1/17/2019 0:00","3607.15","3613.57","3597.1","3601.77"
"1/17/2019 1:00","3601.77","3613.74","3596.5","3604.86"
"1/17/2019 2:00","3604.86","3612","3570.1","3570.1"
"1/17/2019 3:00","3570.1","3585.63","3570.1","3585.63"
"1/17/2019 4:00","3585.63","3592.51","3581","3584.65"
"1/17/2019 5:00","3584.65","3590.49","3582.55","3588.31"
"1/17/2019 6:00","3588.31","3597.18","3580.78","3587.87"
"1/17/2019 7:00","3587.87","3593.52","3584.94","3590.17"
"1/17/2019 8:00","3590.17","3596.74","3588.94","3592.98"
"1/17/2019 9:00","3592.98","3595.26","3586.18","3586.76"
"1/17/2019 10:00","3586.76","3603.95","3545.43","3591.5"
"1/17/2019 11:00","3591.5","3594.95","3587.39","3594.34"
"1/17/2019 12:00","3594.34","3599.47","3579.09","3586.15"
"1/17/2019 13:00","3586.15","3592.32","3581.35","3583.79"
"1/17/2019 14:00","3583.79","3593.99","3577","3592.49"
"1/17/2019 15:00","3592.49","3621.78","3591.31","3614.7"
"1/17/2019 16:00","3614.7","3649","3600.64","3603.2"
"1/17/2019 17:00","3603.2","3624.98","3596.65","3620.71"
"1/17/2019 18:00","3620.71","3641.1","3619.44","3631.23"
"1/17/2019 19:00","3631.23","3633.88","3622.73","3628.5"
"1/17/2019 20:00","3628.5","3631.31","3620.16","3628.86"
"1/17/2019 21:00","3628.86","3657.79","3623.62","3624.96"
"1/17/2019 22:00","3624.96","3633","3616.85","3630.73"
"1/17/2019 23:00","3630.73","3651.33","3630.73","3641.4"
"1/18/2019 0:00","3641.4","3643.69","3627.62","3631.55"
"1/18/2019 1:00","3631.55","3636.99","3625","3625.06"
"1/18/2019 2:00","3625.06","3631.97","3625.06","3627.18"
"1/18/2019 3:00","3627.18","3629.89","3620.68","3625.92"
"1/18/2019 4:00","3625.92","3627.31","3613.21","3615.02"
"1/18/2019 5:00","3615.02","3621.21","3614.62","3617"
"1/18/2019 6:00","3617","3631.35","3616.99","3627.29"
"1/18/2019 7:00","3627.29","3630.93","3616.49","3622.9"
"1/18/2019 8:00","3622.9","3628.89","3620.49","3624.99"
"1/18/2019 9:00","3624.99","3627.6","3623.68","3626.1"
"1/18/2019 10:00","3626.1","3632.69","3607.78","3607.78"
"1/18/2019 11:00","3607.78","3613.63","3605.2","3613.58"
"1/18/2019 12:00","3613.58","3613.58","3586.36","3603.04"
"1/18/2019 13:00","3603.04","3611.44","3602.69","3604.24"
"1/18/2019 14:00","3604.24","3607.75","3600.67","3604.6"
"1/18/2019 15:00","3604.6","3627.35","3604.4","3626.43"
"1/18/2019 16:00","3626.43","3626.61","3603.77","3607.77"
"1/18/2019 17:00","3607.77","3612","3585.96","3595.02"
"1/18/2019 18:00","3595.02","3603.18","3594.74","3598.99"
"1/18/2019 19:00","3598.99","3599.16","3577.28","3599.16"
"1/18/2019 20:00","3599.16","3611.14","3599.16","3604.19"
"1/18/2019 21:00","3604.19","3615","3604.19","3613.59"
"1/18/2019 22:00","3613.59","3619.82","3609.05","3611.91"
