"Date","Open","High","Low","Close"
"3/15/2019 18:00","136.36","136.36","135.58","136.13"
"3/15/2019 19:00","136.13","136.32","135.86","136.16"
"3/15/2019 20:00","136.16","136.36","135.74","135.95"
"3/15/2019 21:00","135.95","135.95","135.38","135.5"
"3/15/2019 22:00","135.5","135.78","134.97","135.21"
"3/15/2019 23:00","135.21","135.65","134.97","135.65"
"3/16/2019 0:00","135.65","137.01","135.65","136.98"
"3/16/2019 1:00","136.98","139.15","136.58","138.42"
"3/16/2019 2:00","138.42","138.6","137.82","137.87"
"3/16/2019 3:00","137.87","139.15","137.84","138.81"
"3/16/2019 4:00","138.81","144.25","138.64","143.1"
"3/16/2019 5:00","143.1","144.62","141.72","141.81"
"3/16/2019 6:00","141.81","144.38","141.12","141.64"
"3/16/2019 7:00","141.64","144.78","141.24","141.24"
"3/16/2019 8:00","141.24","141.51","140.75","141.1"
"3/16/2019 9:00","141.1","142","141.1","141.81"
"3/16/2019 10:00","141.81","142.4","141.7","141.7"
"3/16/2019 11:00","141.7","141.91","141.03","141.9"
"3/16/2019 12:00","141.9","141.9","138.19","138.97"
"3/16/2019 13:00","138.97","140.14","138.97","139.95"
"3/16/2019 14:00","139.95","140.35","139.51","140.01"
"3/16/2019 15:00","140.01","140.01","139.41","139.81"
"3/16/2019 16:00","139.81","141.15","139.68","140.5"
"3/16/2019 17:00","140.5","140.77","140.38","140.56"
"3/16/2019 18:00","140.56","140.56","139.93","139.99"
"3/16/2019 19:00","139.99","139.99","139.35","139.5"
"3/16/2019 20:00","139.5","140.02","139.5","139.91"
"3/16/2019 21:00","139.91","142.22","139.85","141.04"
