Date,Open,High,Low,Close,Market Cap
12/9/2015,412.13,424.48,347.5,418.98,6043169282
12/10/2015,418.98,422.89,412.54,416.49,6227426363
12/11/2015,416.49,454.97,416.49,452,6326070345
12/12/2015,452,473.34,408.45,435,6651252331
12/13/2015,435,441.53,422,435.9,6458071130
12/14/2015,435.9,450.36,429.86,445.7,6523318000
12/15/2015,445.7,480,445.1,465.99,6623290038
12/16/2015,465.99,466.24,440,456.34,6902629811
12/17/2015,456.34,459.89,450.25,458,6813942185
12/18/2015,458,465.73,456.56,463.02,6809566811
12/19/2015,463.02,466.93,455,461.8,6919628471
12/20/2015,461.8,462.99,432.33,439.51,6920842510
12/21/2015,439.51,449.99,428.52,437.99,6704103408
12/22/2015,437.99,442.46,434.79,435.82,6551376429
12/23/2015,435.82,444.71,435.75,444.54,6552865470
12/24/2015,444.54,457.22,444.54,455.46,6639315778
12/25/2015,455.46,461.86,453.99,458.59,6817402214
12/26/2015,458.59,458.59,407.07,418.72,6703555617
12/27/2015,418.72,423.64,407.77,422.06,6344646752
12/28/2015,422.06,429.31,418.53,420.8,6316184173
12/29/2015,420.8,434.26,420.8,430.76,6340749780
12/30/2015,430.76,436.79,422.1,428.24,6448783648
12/31/2015,428.24,434.99,422.01,432.5,6442290114
1/1/2016,432.5,437.8,429.95,434.55,6445465403
1/2/2016,434.55,439.53,432.7,435.75,6514711714
1/3/2016,435.75,437.99,409.11,424.26,6516282644
1/4/2016,424.26,436.49,424.26,435,6449570726
1/5/2016,435,435.63,431.55,432.98,6558028320
1/6/2016,432.98,433.99,427.88,431.1,6510379410
1/7/2016,431.1,457,430.89,457,6479843103
1/8/2016,457,464,448.52,456.68,6839756168
1/9/2016,456.68,456.68,446.33,450.11,6832986028
1/10/2016,450.11,450.11,440.01,444.6,6740548627
1/11/2016,444.6,451.64,444.6,451.28,6739944636
1/12/2016,451.28,451.28,444.11,445.4,6753903739
1/13/2016,445.4,445.4,420,431.68,6670020560
1/14/2016,431.68,433.99,426.75,430.42,6488277344
1/15/2016,430.42,431.31,358.74,372.04,6286678262
1/16/2016,372.04,386.27,353.32,384.25,5747383126
1/17/2016,384.25,389.85,380.19,383.9,5762316971
1/18/2016,383.9,387.25,374.83,385.03,5795758371
1/19/2016,385.03,385.53,376.33,380.58,5812517666
1/20/2016,380.58,423.19,376.27,417.51,5806850795
1/21/2016,417.51,425.38,405,412.14,6192451155
1/22/2016,412.14,416.99,375,393,6147772216
1/23/2016,393,411,380.03,387.8,5841396738
1/24/2016,387.8,404.24,383.57,401.74,5911308731
1/25/2016,401.74,403.6,387.65,393.08,6055583823
1/26/2016,393.08,396.79,389,389,5952531090
1/27/2016,389,396.99,389,395.54,5960762535
1/28/2016,395.54,395.54,378.36,380.92,5943371318
1/29/2016,380.92,383.97,365,379.39,5771627133
1/30/2016,379.39,380,374.53,378.33,5729174415
1/31/2016,378.33,380,369.54,370,5733063800
2/1/2016,370,378.99,366.62,371.74,5679928716
2/2/2016,371.74,375.41,371.74,373.2,5654915746
2/3/2016,373.2,373.2,367.41,368.7,5677060628
2/4/2016,368.7,391.7,368.7,390.17,5665088534
2/5/2016,390.17,390.17,384.8,387.21,5862483227
2/6/2016,387.21,387.21,371.09,375.31,5841388161
2/7/2016,375.31,378.55,373.39,376.03,5725226470
2/8/2016,376.03,377.86,371.31,371.47,5716410139
2/9/2016,371.47,377.09,371.47,374,5684089584
2/10/2016,374,384.19,373.02,380.07,5711560693
2/11/2016,380.07,380.57,373.07,376.09,5789076377
2/12/2016,376.09,384.71,376.03,383.85,5764153789
2/13/2016,383.85,386.52,383.85,386.51,5862927918
2/14/2016,386.51,406.18,386.51,406.18,5998868788
2/15/2016,406.18,407.94,396.71,398.27,6159927033
2/16/2016,398.27,409.33,398.23,406.72,6141837488
2/17/2016,406.72,420.25,406.72,415.9,6230892672
2/18/2016,415.9,422.92,414.44,422.21,6374053733
2/19/2016,422.21,422.21,416.18,419.04,6420286499
2/20/2016,419.04,442,419.04,440.75,6453038304
2/21/2016,440.75,448,426.2,439.28,6671721223
2/22/2016,439.28,440.12,431.13,436.45,6699331744
2/23/2016,436.45,438.23,412.07,418.77,6651956273
2/24/2016,418.77,422.99,410.82,421.32,6453890352
2/25/2016,421.32,426.55,416.86,423.98,6476333150
2/26/2016,423.98,427.51,418.89,427.5,6478741620
2/27/2016,427.5,434.18,427.5,431.47,6556197200
2/28/2016,431.47,433.36,421.01,431.59,6604162329
2/29/2016,431.59,440.99,430.14,437.05,6640103944
3/1/2016,437.05,438.98,427.41,432.32,6678644839
3/2/2016,432.32,433.73,422.29,423.97,6634991858
3/3/2016,423.97,423.97,414.06,419.24,6523985863
3/4/2016,419.24,421.07,408.4,408.87,6428119760
3/5/2016,408.87,409.06,367,393.5,6302163821
3/6/2016,393.5,403.96,378.71,403.44,6153931474
3/7/2016,403.44,413.31,399.26,413.16,6233233509
3/8/2016,413.16,413.49,408,412.09,6319452074
3/9/2016,412.09,412.99,408.22,410.79,6320431463
3/10/2016,410.79,414.68,410.07,414.68,6333335127
3/11/2016,414.68,420.34,414.68,418.93,6391711667
3/12/2016,418.93,420.17,405.96,409.72,6418025933
3/13/2016,409.72,412.54,409.25,411.18,6327521561
3/14/2016,411.18,414.14,411.16,413.99,6342065318
3/15/2016,413.99,416.09,413.98,416,6367227653
3/16/2016,416,416,414.71,416,6385447782
3/17/2016,416,419,416,418.95,6404655344
3/18/2016,418.95,418.95,403.47,407.59,6410113948
3/19/2016,407.59,409.88,405.66,409.88,6284893440
3/20/2016,409.88,410.99,409.88,410.99,6277392636
3/21/2016,410.99,411.4,408.66,411.4,6317541133
3/22/2016,411.4,418,411.39,416.83,6335235423
3/23/2016,416.83,418.54,416.83,417.01,6408430098
3/24/2016,417.01,417.16,413.92,415.55,6415972101
3/25/2016,415.55,416.98,412.79,416.11,6397241393
3/26/2016,416.11,416.98,416.11,416.92,6411355167
3/27/2016,416.92,426.75,416.65,424.47,6433382291
3/28/2016,424.47,424.47,422,422.16,6529351040
3/29/2016,422.16,423.75,405.83,414.25,6489661158
3/30/2016,414.25,414.64,408.62,413.7,6396468352
3/31/2016,413.7,416.94,413.7,416.36,6368167121
4/1/2016,416.36,416.88,414.59,416.48,6401594298
4/2/2016,416.48,421.18,416.48,420,6423338670
4/3/2016,420,420,418.93,419.45,6457409831
4/4/2016,419.45,419.99,417.74,419.99,6458591851
4/5/2016,419.99,423.44,419.86,422.48,6467260958
4/6/2016,422.48,423.28,422.3,422.82,6504305280
4/7/2016,422.82,422.84,419.65,422.59,6500572369
4/8/2016,422.59,424.39,415.45,418.39,6498187530
4/9/2016,418.39,418.39,412.21,416.67,6460720102
4/10/2016,416.67,420.74,416.67,420.73,6453324180
4/11/2016,420.73,423.24,419.51,423.23,6493062821
4/12/2016,423.23,427.24,423.23,426.43,6526596497
4/13/2016,426.43,426.75,421.99,424.53,6565645974
4/14/2016,424.53,425.6,424.1,424.96,6546252752
4/15/2016,424.96,429.84,424.96,429.53,6568364545
4/16/2016,429.53,432.5,429.52,429.99,6638692601
4/17/2016,429.99,430.09,426.2,426.2,6654072701
4/18/2016,426.2,428.7,426.2,427.99,6619789444
4/19/2016,427.99,435,427.98,435,6628331297
4/20/2016,435,445,434.99,443.54,6723113043
4/21/2016,443.54,451,441.86,451,6830006292
4/22/2016,451,451.03,445.26,447.79,6932624547
4/23/2016,447.79,452,447.23,452,6917682310
4/24/2016,452,462.88,449.97,461.05,6980695244
4/25/2016,461.05,468.67,453.78,465.9,7107336157
4/26/2016,465.9,470.69,463.49,468.44,7153047842
4/27/2016,468.44,469.36,447.03,448.44,7206640434
4/28/2016,448.44,448.99,435.72,448.99,6958603314
4/29/2016,448.99,456.98,448.83,455.91,6943553153
4/30/2016,455.91,456.78,448.24,450.3,7031589348
5/1/2016,450.3,453.63,448.26,452.66,6970197948
5/2/2016,452.66,453.99,441.31,446.36,6984492393
5/3/2016,446.36,452,443.69,451.99,6898693124
5/4/2016,451.99,451.99,447.46,448,6963934176
5/5/2016,448,448.99,447.01,448.99,6936966980
5/6/2016,448.99,463.4,448.28,461.36,6967550317
5/7/2016,461.36,461.88,458.83,459.66,7090849914
5/8/2016,459.66,459.66,456.92,458,7130428893
5/9/2016,458,463.99,456.81,460.98,7127081000
5/10/2016,460.98,462.98,446.01,451.75,7149539397
5/11/2016,451.75,454.05,451.74,451.98,7039380425
5/12/2016,451.98,453.99,449.3,453.99,7034363107
5/13/2016,453.99,458,453.99,457.46,7056601832
5/14/2016,457.46,457.48,454.01,456.67,7086924000
5/15/2016,456.67,457.99,456.36,457.99,7095249993
5/16/2016,457.99,458.67,452.54,454.43,7128399695
5/17/2016,454.43,455.48,452.74,454.69,7073717164
5/18/2016,454.69,455.99,454.43,455.01,7069564894
5/19/2016,455.01,455.01,441.79,443.01,7064612678
5/20/2016,443.01,443.63,438.2,442.99,6893075979
5/21/2016,442.99,443.46,442.08,443.41,6895815525
5/22/2016,443.41,443.41,436.48,437.74,6905473344
5/23/2016,437.74,443.86,437.35,443.86,6865930155
5/24/2016,443.86,446.98,442.98,445.87,6920726112
5/25/2016,445.87,449.99,445.64,449.9,6973157563
5/26/2016,449.9,454.3,449.9,454.27,7020835776
5/27/2016,454.27,480,454.27,476.99,7152682626
5/28/2016,476.99,535.73,472.85,526.87,7495602870
5/29/2016,526.87,558.46,500,519.29,8102173950
5/30/2016,519.29,542.81,516.63,532.66,8321543976
5/31/2016,532.66,544.84,520.86,530.62,8365437439
6/1/2016,530.62,544.99,524.76,539.99,8316886561
6/2/2016,539.99,539.99,533.25,539.78,8373427151
6/3/2016,539.78,577.13,535.71,570.02,8459903342
6/4/2016,570.02,590,562.48,573.51,8884894755
6/5/2016,573.51,584.8,566.56,574.05,8967499410
6/6/2016,574.05,587.89,574.04,584.44,9022124664
6/7/2016,584.44,589.08,566.75,580,9128821546
6/8/2016,580,583.75,574.87,581.99,9043638813
6/9/2016,581.99,583.15,572.42,579.13,9082934487
6/10/2016,579.13,580.9,575.05,578.99,9030122159
6/11/2016,578.99,598.64,578.99,597.77,9084136898
6/12/2016,597.77,683.63,597.77,663.09,9532819810
6/13/2016,663.09,719,663.09,704,10425114448
6/14/2016,704,704.01,662.01,685.37,10895723450
6/15/2016,685.37,696.46,668.39,692.93,10737835808
6/16/2016,692.93,773.74,692.66,764.76,11014685067
6/17/2016,764.76,774.32,707.45,757.06,11858402892
6/18/2016,757.06,788.55,735.64,755.14,11743230857
6/19/2016,755.14,765,746.28,763.99,11883020760
6/20/2016,763.99,763.99,725.95,741.84,11926511106
6/21/2016,741.84,741.84,625,673.71,11388286555
6/22/2016,673.71,678.99,600.16,600.16,10428200315
6/23/2016,600.16,634.83,560.01,628.11,9648719625
6/24/2016,628.11,680,625.13,662.66,9789122830
6/25/2016,662.66,696.99,646.42,665.15,10416608262
6/26/2016,665.15,665.15,614.04,631.14,10359951030
6/27/2016,631.14,655,621.38,650.09,9946847628
6/28/2016,650.09,657.15,636.47,648.78,10206300264
6/29/2016,648.78,650.51,631.43,640.32,10132978552
6/30/2016,640.32,675.28,637.34,673.43,10088503706
7/1/2016,673.43,693.31,668.6,680.96,10537464520
7/2/2016,680.96,699.99,677.6,699.99,10674800289
7/3/2016,699.99,703.03,645.86,664.67,10900478199
7/4/2016,664.67,679.88,649.38,679.45,10473256214
7/5/2016,679.45,679.89,661.13,666.23,10634677062
7/6/2016,666.23,679.5,665.7,674.99,10555294778
7/7/2016,674.99,679.51,611.35,637.99,10521439126
7/8/2016,637.99,662.71,637.98,661.99,10068728344
7/9/2016,661.99,661.99,625.33,654.78,10331196579
7/10/2016,654.78,654.78,640.4,649.99,10213193980
7/11/2016,649.99,658.99,645,650.83,10216191204
7/12/2016,650.83,674.83,647.73,673.99,10253270473
7/13/2016,673.99,673.99,657.02,661.55,10457058224
7/14/2016,661.55,663.48,650.67,658.98,10367836286
7/15/2016,658.98,669.01,658.69,665,10412334685
7/16/2016,665,668.72,660,663.84,10467983498
7/17/2016,663.84,687.56,663.84,678.34,10494350400
7/18/2016,678.34,682.71,667.49,672.74,10687924122
7/19/2016,672.74,674.43,667.67,672.98,10623272635
7/20/2016,672.98,673.52,662.04,664.86,10589817625
7/21/2016,664.86,667.31,660.02,665.86,10503235779
7/22/2016,665.86,666.99,644.08,649.03,10462389368
7/23/2016,649.03,656.85,649.03,655.92,10315344329
7/24/2016,655.92,665.08,652.7,663.95,10329981946
7/25/2016,663.95,663.99,652.74,656.26,10399941752
7/26/2016,656.26,659.1,646.27,655.16,10324495511
7/27/2016,655.16,659.68,650.27,658.24,10290992215
7/28/2016,658.24,659.24,654.63,657.32,10335277513
7/29/2016,657.32,657.99,655.87,657.99,10350753720
7/30/2016,657.99,657.99,654.83,655.01,10367270433
7/31/2016,655.01,655.01,622.17,622.17,10270211816
8/1/2016,622.17,626.61,606,606.78,9902483394
8/2/2016,606.78,614.38,456.36,515.86,9614241884
8/3/2016,515.86,573.99,508.12,572.38,8863691534
8/4/2016,572.38,602.15,567.61,585,8893444307
8/5/2016,585,585.15,572,575.51,9062753637
8/6/2016,575.51,590.68,572.14,588.16,9062385762
8/7/2016,588.16,598.99,583.68,593.65,9248127761
8/8/2016,593.65,598.99,589.66,595.65,9340707114
8/9/2016,595.65,595.96,583.43,585.76,9316197563
8/10/2016,585.76,600,584.07,595.14,9273961100
8/11/2016,595.14,597.19,587.01,587.57,9374973868
8/12/2016,587.57,590.22,584.13,588.83,9315534800
8/13/2016,588.83,589.01,584.54,586.99,9277261513
8/14/2016,586.99,586.99,566,571.7,9231174406
8/15/2016,571.7,573.43,560.32,569.33,9037040983
8/16/2016,569.33,582.87,565.11,580.35,8993953137
8/17/2016,580.35,580.35,571.16,574.99,9098844318
8/18/2016,574.99,576.72,573,574.08,9063182926
8/19/2016,574.08,576.99,570,573.7,9076943771
8/20/2016,573.7,580.21,573.7,580.21,9100518894
8/21/2016,580.21,580.99,579.21,579.85,9185988109
8/22/2016,579.85,588.96,579.85,586.97,9202999202
8/23/2016,586.97,586.97,580.66,581.98,9253696854
8/24/2016,581.98,581.99,577.99,579.24,9214240277
8/25/2016,579.24,579.24,566,575.97,9159926358
8/26/2016,575.97,578.99,575.76,578.77,9123177141
8/27/2016,578.77,578.99,568.01,569.82,9135055580
8/28/2016,569.82,572.98,569.82,572.98,9030762641
8/29/2016,572.98,575.99,571.71,573.36,9078418981
8/30/2016,573.36,579.36,573.35,577.91,9100082310
8/31/2016,577.91,577.91,572.52,574.22,9127879556
9/1/2016,574.22,577.35,570.73,571.53,9084790474
9/2/2016,571.53,577.35,570.73,574.85,9077394020
9/3/2016,574.85,607.14,573.93,600.17,9122870613
9/4/2016,600.17,611.84,500,607.67,9427818480
9/5/2016,607.67,608.57,601.1,605.98,9639693485
9/6/2016,605.98,611.89,605.45,611.89,9627279930
9/7/2016,611.89,617.1,609.9,614.48,9679849604
9/8/2016,614.48,628.23,614.48,624.7,9759990148
9/9/2016,624.7,625.7,618.24,622.15,9893699067
9/10/2016,622.15,623.8,619.33,623.45,9869266549
9/11/2016,623.45,628.79,591.93,604.86,9872693079
9/12/2016,604.86,609.13,604.08,607.81,9673566669
9/13/2016,607.81,610.78,605.84,607.94,9633707656
9/14/2016,607.94,610.73,607.1,608.99,9669876488
9/15/2016,608.99,609.5,604.71,605.76,9668366120
9/16/2016,605.76,609.03,605.68,607.14,9636200875
9/17/2016,607.14,607.94,606.36,606.38,9639795836
9/18/2016,606.38,608.99,606.37,608.99,9632140740
9/19/2016,608.99,610.3,608,608.99,9678659040
9/20/2016,608.99,608.99,606.81,608.59,9671095785
9/21/2016,608.59,608.59,591.95,595.61,9573127324
9/22/2016,595.61,596.17,592.93,594.69,9474135095
9/23/2016,594.69,601.34,593.82,601.25,9474709554
9/24/2016,601.25,603.28,598.51,601.32,9548657514
9/25/2016,601.32,601.48,598.19,600,9550540119
9/26/2016,600,607.58,599.72,606.98,9553201397
9/27/2016,606.98,607.2,601.11,604.9,9633036600
9/28/2016,604.9,605.7,602.75,604.24,9619039365
